SS,mo_0,mo_2,mo_4,mo_6,mo_8,mo_10,mo_12,mo_14,mo_16,mo_18,mo_20,mo_22,mo_24,mo_28,mo_32,mo_36,mo_42,mo_48,mo_54,mo_60,mo_66,mo_72,mo_78,mo_84,mo_96,mo_108,mo_120,mo_132,mo_156,mo_204
142,-,-,10,-,-,15,-,-,20,-,-,25,-,28,-,31,-,-,-,36,37,-,-,-,-,-,-,-,-,-
141,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
140,-,-,-,-,13,-,-,18,-,-,23,-,-,-,-,-,32,-,-,-,-,-,-,-,-,-,-,-,-,-
139,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
138,7,-,-,-,-,-,16,-,-,-,-,-,26,-,29,-,-,33,-,-,-,-,-,-,-,-,-,-,-,-
137,-,-,9,-,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
136,-,-,-,-,-,14,-,-,-,-,-,24,-,-,-,-,-,-,34,-,-,-,-,-,-,-,-,-,-,-
135,-,7,-,-,12,-,-,-,19,-,-,-,-,27,-,30,-,-,-,35,-,37,-,-,-,-,-,-,-,-
134,-,-,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,36,-,-,-,-,-,-,-,-,-
133,-,-,-,10,-,-,-,-,-,-,22,-,-,-,-,-,31,-,-,-,-,-,-,-,-,-,-,-,-,-
132,6,-,-,-,-,-,15,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
131,-,-,8,-,-,-,-,-,-,20,-,-,-,-,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
130,-,6,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,32,-,-,-,-,-,-,-,-,-,-,-,-
129,-,-,-,-,11,-,-,-,18,-,-,23,-,-,-,-,-,-,33,-,-,-,-,-,-,-,-,-,-,-
128,-,-,-,-,-,-,-,16,-,-,-,-,-,26,-,29,-,-,-,-,-,-,37,-,-,-,-,-,-,-
127,5,-,-,9,-,-,-,-,-,-,21,-,-,-,-,-,-,-,-,34,35,36,-,-,-,-,-,-,-,-
126,-,-,7,-,-,-,14,-,-,-,-,-,-,-,-,-,30,-,-,-,-,-,-,-,-,-,-,-,-,-
125,-,-,-,-,-,-,-,-,-,19,-,-,24,-,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
124,-,5,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
123,-,-,-,-,10,-,-,-,17,-,-,22,-,-,-,-,-,31,-,-,-,-,-,-,-,-,-,-,-,-
122,4,-,-,8,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
121,-,-,-,-,-,-,-,-,-,-,20,-,-,25,-,28,-,-,32,-,-,-,-,37,-,-,-,-,-,-
120,-,-,6,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,33,-,-,36,-,-,-,-,-,-,-
119,-,4,-,-,-,11,-,-,-,18,-,-,23,-,-,-,29,-,-,-,34,35,-,-,-,-,-,-,-,-
118,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
117,-,-,-,-,9,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
116,3,-,-,7,-,-,-,-,-,-,-,21,-,-,-,-,-,30,-,-,-,-,-,-,37,-,-,-,-,-
115,-,-,5,-,-,-,-,14,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
114,-,-,-,-,-,-,12,-,-,-,19,-,-,-,-,27,-,-,31,-,-,-,-,-,-,-,-,-,-,-
113,-,3,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36,-,-,-,-,-,-
112,-,-,-,-,8,-,-,-,-,17,-,-,22,-,-,-,-,-,-,32,-,-,35,-,-,-,-,-,-,-
111,2,-,-,-,-,-,-,-,15,-,-,-,-,-,25,-,28,-,-,-,33,34,-,-,-,37,-,-,-,-
110,-,-,-,6,-,-,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
109,-,-,4,-,-,-,-,13,-,-,-,-,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,-,-
108,-,2,-,-,-,-,11,-,-,-,18,-,-,23,-,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-
107,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,30,-,-,-,-,-,36,-,37,-,-,-
106,-,-,-,-,7,-,-,-,-,16,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
105,1,-,-,5,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,31,-,-,-,35,-,-,-,-,-,-
104,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,-,27,-,-,-,32,-,34,-,-,-,-,-,-,-
103,-,-,3,-,-,-,-,12,-,-,-,19,-,-,-,-,-,-,-,-,-,33,-,-,-,-,-,37,-,-
102,-,1,-,-,-,-,10,-,-,-,17,-,-,-,-,-,-,28,-,-,-,-,-,-,-,36,-,-,-,-
101,-,-,-,-,-,8,-,-,-,-,-,-,-,22,-,25,-,-,-,-,-,-,-,-,-,-,-,-,37,37
100,0,-,-,-,6,-,-,-,-,15,-,-,-,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,-
99,-,-,-,4,-,-,-,-,13,-,-,-,20,-,-,-,-,-,-,30,-,-,-,-,35,-,36,-,-,-
98,-,-,2,-,-,-,-,11,-,-,-,18,-,-,23,-,26,-,-,-,31,32,33,34,-,-,-,36,-,-
97,-,0,-,-,-,-,9,-,-,-,16,-,-,-,-,-,-,27,-,-,-,-,-,-,-,35,-,-,36,36
96,-,-,-,-,-,7,-,-,-,-,-,-,-,21,-,24,-,-,-,-,-,-,-,-,34,-,-,-,-,-
95,-,-,-,-,5,-,-,-,-,14,-,-,19,-,-,-,-,-,28,-,-,-,-,33,-,-,35,-,-,-
94,-,-,-,3,-,-,-,-,12,-,-,-,-,-,22,-,25,-,-,29,30,31,32,-,-,-,-,35,-,-
93,-,-,1,-,-,-,-,10,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-,34,-,-,35,35
92,-,-,-,-,-,-,8,-,-,-,15,-,-,20,-,23,-,26,-,-,-,-,-,-,33,-,-,-,-,-
91,-,-,-,-,-,6,-,-,-,13,-,-,-,-,-,-,-,-,27,-,-,-,-,32,-,-,34,-,-,-
90,-,-,-,-,4,-,-,-,-,-,-,-,18,-,21,-,24,-,-,28,29,30,31,-,-,-,-,34,-,-
89,-,-,-,2,-,-,-,-,11,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-,33,-,-,34,34
88,-,-,0,-,-,-,-,9,-,-,-,-,-,19,-,-,-,25,-,-,-,-,-,-,32,-,33,-,-,-
87,-,-,-,-,-,-,7,-,-,-,14,-,-,-,-,22,-,-,26,-,-,-,-,31,-,-,-,-,-,-
86,-,-,-,-,-,5,-,-,-,12,-,-,17,-,-,-,23,-,-,27,28,29,30,-,-,32,-,33,33,-
85,-,-,-,-,3,-,-,-,10,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33
84,-,-,-,1,-,-,-,8,-,-,-,15,-,-,-,-,-,24,-,-,-,-,-,-,31,-,32,-,-,-
83,-,-,-,-,-,-,-,-,-,-,13,-,-,18,-,21,-,-,25,-,-,-,-,30,-,-,-,32,-,-
82,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,26,27,28,29,-,-,31,-,-,32,32
81,-,-,-,-,-,4,-,-,-,11,-,-,16,-,19,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
80,-,-,-,-,2,-,-,-,9,-,-,14,-,-,-,-,-,23,-,-,-,-,-,-,30,-,31,-,-,-
79,-,-,-,0,-,-,-,7,-,-,-,-,-,17,-,20,-,-,24,-,-,-,-,29,-,-,-,31,-,-
78,-,-,-,-,-,-,5,-,-,-,12,-,-,-,-,-,-,-,-,25,26,27,28,-,-,30,-,-,31,31
77,-,-,-,-,-,-,-,-,-,10,-,-,15,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
76,-,-,-,-,-,3,-,-,-,-,-,-,-,-,18,-,-,22,-,-,-,-,-,-,29,-,30,-,-,-
75,-,-,-,-,1,-,-,-,8,-,-,13,-,-,-,-,-,-,23,-,-,-,-,28,-,-,-,30,-,-
74,-,-,-,-,-,-,-,6,-,-,11,-,-,16,-,19,-,-,-,24,25,26,27,-,-,29,-,-,30,30
73,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
72,-,-,-,-,-,-,-,-,-,9,-,-,14,-,17,-,-,-,-,-,-,-,-,-,28,-,29,-,-,-
71,-,-,-,-,-,2,-,-,7,-,-,12,-,-,-,-,-,21,-,-,-,-,-,27,-,-,-,29,29,29
70,-,-,-,-,0,-,-,-,-,-,-,-,-,15,-,18,-,-,22,23,-,25,26,-,-,28,-,-,-,-
69,-,-,-,-,-,-,-,5,-,-,10,-,-,-,-,-,19,-,-,-,24,-,-,-,-,-,28,-,-,-
68,-,-,-,-,-,-,3,-,-,-,-,-,13,-,16,-,-,-,-,-,-,-,-,-,27,-,-,28,-,-
67,-,-,-,-,-,1,-,-,-,8,-,-,-,-,-,-,-,20,-,-,-,-,-,26,-,-,-,-,28,28
66,-,-,-,-,-,-,-,-,6,-,-,11,-,14,-,17,-,-,21,22,-,24,25,-,-,27,-,-,-,-
65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,-,-,-,26,-,27,-,-,-
64,-,-,-,-,-,-,-,4,-,-,9,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,27,-,-
63,-,-,-,-,-,-,2,-,-,7,-,-,12,-,15,-,-,19,-,-,-,-,-,25,-,26,-,-,27,27
62,-,-,-,-,-,0,-,-,-,-,-,10,-,-,-,16,-,-,20,21,-,23,24,-,-,-,-,-,-,-
61,-,-,-,-,-,-,-,-,5,-,-,-,-,13,-,-,-,-,-,-,22,-,-,-,25,-,26,-,-,-
60,-,-,-,-,-,-,-,3,-,-,8,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,26,26,26
59,-,-,-,-,-,-,-,-,-,-,-,-,11,-,14,-,-,18,-,-,-,-,-,24,-,25,-,-,-,-
58,-,-,-,-,-,-,1,-,-,6,-,-,-,-,-,-,-,-,19,-,-,22,23,-,-,-,-,-,-,-
57,-,-,-,-,-,-,-,-,-,-,-,9,-,12,-,15,-,-,-,20,21,-,-,-,24,-,25,-,-,-
56,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,25,25,25
55,-,-,-,-,-,-,-,2,-,-,7,-,10,-,13,-,-,17,-,-,-,-,-,23,-,24,-,-,-,-
54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,-,-,21,22,-,-,-,-,-,-,-
53,-,-,-,-,-,-,0,-,-,5,-,-,-,-,-,14,-,-,-,19,20,-,-,-,23,-,24,24,-,-
52,-,-,-,-,-,-,-,-,3,-,-,8,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,24
51,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,15,-,-,-,-,-,-,22,-,23,-,-,-,-
50,-,-,-,-,-,-,-,1,-,-,-,-,9,-,12,-,-,16,17,-,-,-,21,-,-,-,23,-,-,-
49,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,13,-,-,-,18,19,20,-,-,22,-,-,23,-,23
48,-,-,-,-,-,-,-,-,-,-,-,7,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,-
47,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,14,-,-,-,-,-,-,21,-,22,-,-,-,-
46,-,-,-,-,-,-,-,-,-,-,5,-,8,-,11,-,-,15,-,-,-,-,20,-,-,-,22,-,-,-
45,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,16,17,18,19,-,-,21,-,-,22,22,22
44,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,-,-,-,-,-,-,-,-,-,-,-,6,-,9,-,-,13,-,-,-,-,-,-,20,-,21,-,-,-,-
42,-,-,-,-,-,-,-,-,1,-,-,-,-,-,10,-,-,14,-,-,-,-,19,-,-,-,21,-,-,-
41,-,-,-,-,-,-,-,-,-,-,4,-,7,-,-,-,-,-,15,16,17,18,-,-,20,-,-,21,21,21
40,-,-,-,-,-,-,-,-,0,0--2,0--3,0--5,0--6,0--8,0--9,0--11,0--12,0--13,0--14,0--15,0--16,0--17,0--18,0--19,0--19,0--20,0--20,0--20,0--20,0--20
